"null";"[25.27]";;;" "
"null";;;;
"null";"2528.00.00.00.00";"Tabii boratlar ve bunların konsantreleri (kalsine edilmiş olsun";;
"null";;"olmasın) (tabii tuzlu sulardan çıkarılan boratlar hariç); tabii borik";;
"null";;"asit (kuru ağırlık üzerinden hesaplandığında H3BO3 oranı % 85 'ten ";;
"null";;"fazla olmayan)";"-";25
"null";;;;
"null";"25.29";"Feldispat; lösit; nefelin ve nefelin siyenit ; florspat:";;
"null";"2529.10";" - Feldispat";;" "
"null";"2529.10.00.00.11";" - - Ham feldispat";"-";25
"null";"2529.10.00.00.12";" - - Öğütülmüş feldispat";"-";25
"null";"2529.10.00.00.13";" - - Flote edilmiş feldispat";"-";25
"null";"2529.10.00.00.19";" - - Diğerleri";"-";25
"null";;" - Florspat:";;" "
"null";"2529.21.00.00.00";" - - Ağırlık itibariyle % 97 veya daha az kalsiyum florür içerenler";"-";25
"null";"2529.22.00.00.00";" - - Ağırlık itibariyle % 97 'den fazla kalsiyum fIorür içerenler";"-";25
"null";"2529.30.00.00.00";" - Lösit; nefelin ve nefelin siyenit ";"-";25
"null";;;;
"null";"25.30";"Tarifenin başka yerinde belirtilmeyen veya yer almayan mineral";;
"null";;" maddeler :";;
"null";"2530.10";" - Vermikülit, perlit ve kloritler (genleştirilmemiş) :";;
"null";;" - - Vermikülit";;
"null";"2530.10.00.00.12";" - - - Tane boyu 1mm'yi geçmeyenler";"-";25
"null";"2530.10.00.00.13";" - - - Tane boyu 1mm'yi geçen 2 mm'yi geçmeyenler";"-";25
"null";"2530.10.00.00.14";" - - - Tane boyu 2,8 mm'yi geçen 4 mm'yi geçmeyenler";"-";25
"null";"2530.10.00.00.15";" - - - Tane boyu 4 mm'yi geçen 12 mm'yi geçmeyenler";"-";25
"null";"2530.10.00.00.16";" - - - Diğerleri";"-";25
"null";"2530.10.00.00.19";"- - Diğerleri";"-";25
"null";"2530.20";" - Kieserit, epsomit (tabii magnezyum sülfatlar)";;" "
"null";"2530.20.00.00.11";" - - Kieserit";"-";25
"null";"2530.20.00.00.12";" - - Epsomit ";"-";25
"null";"2530.90";" - Diğerleri:";;
"null";;" - - Lüle taşı (tabii veya aglomere)";;" "
"null";"2530.90.00.10.11";" - - - Tabii lüle taşı";"-";5
"null";"2530.90.00.10.12";" - - - Aglomere lüle taşı";"-";5
"null";;" - - Diğerleri: ";;" "
"null";"2530.90.00.90.11";" - - - Kalsine edilmiş veya birbirleriyle karıştırılmış toprak boyalar";"-";25
"null";"2530.90.00.90.19";" - - - Diğer toprak boyalar";"-";25
"null";"2530.90.00.90.21";" - - - Siyah kehribar (oltu taşı)";"-";25
"null";"2530.90.00.90.29";" - - - Diğer kehribarlar";"-";25
"null";"2530.90.00.90.32";" - - - Zirkonyum silikat (mikronize)";"-";25
"null";"2530.90.00.90.33";" - - - Tabi sodyum sülfat";"-";25
"null";"2530.90.00.90.34";" - - -  Stronsiyum sülfat (selestin)";"-";25
"null";"2530.90.00.90.35";" - - - Tabi arsenik sülfürler";"-";25
"null";"2530.90.00.90.36";" - - - Tabi kriolit";"-";25
"null";"2530.90.00.90.37";" - - - Tabi şiolit";"-";25
"null";"2530.90.00.90.39";" - - - Diğerleri";"-";25
