"null";"38.01";"Suni grafit; kolloidal veya yarı kolloidal grafit; esası hamur, blok, levha";;
"null";;"veya diğer yarı mamul halde grafit veya diğer karbon olan müstahzarlar : ";;
"null";"3801.10.00.00.00";" - Suni grafit";"-";"15"
"null";"3801.20";" - Kolloidal veya yarı-kolloidal grafit:";;
"null";"3801.20.10.00.00";" - - Sıvı yağ içinde çözelti halinde olan kolloidal grafit; yarı-kolloidal grafit";"-";"30"
"null";"3801.20.90.00.00";" - - Diğerleri";"-";"30"
"null";"3801.30.00.00.00";" - Elektrotlar için karbonlu hamurlar ve fırınların izolasyonunda";" ";
"null";;"   kullanılan benzeri hamurlar";"-";"30"
"null";"3801.90";" - Diğerleri :";" ";
"null";"3801.90.00.10.00";" - - Metalo-grafitik bileşikler halindeki karbonlar veya diğerleri (blok, levha, çubuk";" ";
"null";;"      veya benzeri yarı mamuller halinde)";"-";"30"
"null";"3801.90.00.90.00";" - - Diğerleri";"-";"25"
"null";;;;
"null";"38.02";"Aktif hale getirilmiş karbon (aktif kömür); aktif hale getirilmiş tabii";;
"null";;"mineral maddeler; hayvansal karalar (kullanılmış ve tesiri kalma-";;
"null";;"mış hayvansal karalar dahil):";;
"null";"3802.10.00.00.00";" - Aktif hale getirilmiş karbon";"-";"35"
"null";"3802.90";" - Diğerleri :";;
"null";"3802.90.00.10.00";" - - Hayvansal karalar (kullanılmış ve tesiri kalmamış hayvansal karalar dahil)";"-";"15"
"null";;" - - Diğerleri";" ";
"null";"3802.90.00.90.12";" - - - Aktif hale getirilmiş toprak ve killer (ağartma toprağı ve asit aktivasyonlu killer ";;
"null";;"       hariç)";"-";"35"
"null";"3802.90.00.90.13";" - - - Ağartma toprağı-Asit aktivasyonlu killer";"-";"35"
"null";"3802.90.00.90.18";" - - - Diğerleri";"-";"35"
"null";;;;
"null";"3803.00";"Tall oil (sıvı reçine) (rafine edilmiş olsun olmasın):";;
"null";"3803.00.10.00.00";" - Ham tall oil";"-";"35"
"null";"3803.00.90.00.00";" - Diğerleri";"-";"35"
"null";;;;
"null";"3804.00";"Odun hamurunun imalinden arta kalan lesivler (konsantre edilmiş, ";;
"null";;"şekeri giderilmiş veya kimyasal bir işlem görmüş olsun olmasın) ";;
"null";;"(linyosülfonatlar dahil, fakat 38.03 pozisyonundaki tall oil hariç):";;
"null";"3804.00.00.10.00";" - Konsantre edilmiş sülfitli lesivler";"-";"35"
"null";"3804.00.00.91.00";" - Odun hamurunun soda veya sülfat usulleri ile imalatından arta kalan";;
"null";" ";"      lesivler";"-";"30"
"null";"3804.00.00.99.00";" - Diğerleri";"-";"35"
"null";;;;
"null";"38.05";"Terabantin esansı, çam ağacı esansı veya kağıt imalinden arta ";;
"null";;"kalan sülfatlı esans ve iğne yapraklı ağaç odununun damıtılma -";;
"null";;"sından veya başka şekilde işlenmesinden elde edilen diğer ter -";;
"null";;"penik yağlar; ham dipenten; kağıt imalinden arta kalan bisülfitli";;
"null";;"esans ve diğer ham para -simen; esas madde olarak alfaterpineol";;
"null";;"içeren çam yağı:";;
"null";"3805.10";" - Terabantin esansı, çam ağacı esansı veya kağıt imalinden arta";;
"null";;"   kalan sülfatlı esans:";;
"null";"3805.10.10.00.00";" - - Terabantin esansı";"-";"100"
"null";"3805.10.30.00.00";" - - Çam ağacı esansı";"-";"100"
"null";"3805.10.90.00.00";" - - Kağıt imalinden arta kalan sülfatlı esans";"-";"100"
"null";"3805.90";" - Diğerleri :";;
"null";"3805.90.10.00.00";" - - Çam yağı";"-";"100"
"null";;" - - Diğerleri";;
"null";"3805.90.90.10.00";" - - - Ham para-simenler (kaynağı ne olursa olsun)";"-";"30"
"null";;" - - - Diğerleri";;
"null";"3805.90.90.90.11";" - - - - Ham dipenten";"-";"100"
"null";"3805.90.90.90.12";" - - - - Kağıt imalinden arta kalan bisülfitli esans";"-";"100"
"null";"3805.90.90.90.19";" - - - - Diğerleri";"-";"100"
"null";;;;
"null";"38.06";"Kolofanlar, reçine asitleri ve bunların türevleri; kolofan esansı ve ";;
"null";;"kolofan yağları; eritilmiş sakızlar:";;
"null";"3806.10.00.00.00";" - Kolofanlar ve reçine asitleri";"-";"100"
"null";"3806.20.00.00.00";" - Kolofanların veya reçine asitlerinin veya  kolofan veya reçine";;
"null";;"   asidi türevlerinin tuzları (kolofan adüktlerinin tuzları hariç)";"-";"100"
"null";"3806.30";" - Ester sakızları :";;
"null";"3806.30.00.10.00";" - - Sıvı veya hamur halde veya blok, parça , pıhtı, şekilsiz külçe, granül,";;
"null";;"      pul ve toz halinde olanlar";"-";"50"
"null";"3806.30.00.90.00";" - - Diğerleri";"-";"50"
"null";;;;
"null";"3806.90";" - Diğerleri :";;
"null";"3806.90.00.10.00";" - - Eritilmiş sakızlar";"-";"50"
"null";;" - - Diğerleri";;
"null";"3806.90.00.90.11";" - - - Reçine asitlerinin esterleri";"-";"100"
"null";"3806.90.00.90.19";" - - - Diğerleri";"-";"100"
"null";;;;
"null";"3807.00";"Odun katranı; odun katranı yağları; odun kreozotu; odun naftası; ";;
"null";;"bitkisel zift; esası kolofan, reçine asitleri veya bitkisel zift olan ";;
"null";;"biracılıkta kullanılan ziftler ve benzeri müstahzarlar:";;
"null";;" - Odun katranı :";;
"null";"3807.00.10.10.00";" - - Karışık çözücüler ve incelticiler";"-";"40"
"null";"3807.00.10.90.00";" - - Diğerleri";"-";"50"
"null";;" - Diğerleri :";;
"null";;" - - Odun katranı yağları; odun kreozotu; odun naftası :";;
"null";"3807.00.90.11.00";" - - - Karışık çözücüler ve incelticiler";"-";"40"
"null";;" - - - Diğerleri";;
"null";"3807.00.90.19.11";" - - - - Odun katranı yağları";"-";"50"
"null";"3807.00.90.19.12";" - - - - Odun kreozotu";"-";"50"
"null";"3807.00.90.19.13";" - - - - Odun naftası ( metilen )";"-";"50"
"null";;" - - Diğerleri";;
"null";"3807.00.90.90.11";" - - - Bitkisel ziftler";"-";"25"
"null";"3807.00.90.90.12";" - - - Diğerleri";"-";"25"
"null";;;;
"null";"38.08";"Haşarat öldürücü, kemirici hayvanlara karşı koruyucu, zararlı ";;
