"null";"84.01";"Nükleer reaktörler; nükleer reaktörler için ışınlanmamış yakıt ele-";;
"null";;"manları (kartuşlar); izotopik ayırım için makina ve cihazlar :";;
"null";"8401.10.00.00.00";" - Nükleer reaktörler";"-";15
"null";"8401.20";" - İzotopik ayırım için makina ve cihazlar, bunların aksam ve ";;
"null";;"   parçaları :";;
"null";;" - - Uranyum izotoplarının ayırımına mahsus olanlar, bunların aksam ve ";;
"null";;"      parçaları";;
"null";"8401.20.00.10.11";" - - - Cihazlar";"-";30
"null";"8401.20.00.10.15";" - - - Aksam ve parçalar";"-";30
"null";;" - - Ağır su üretimine mahsus makina ve cihazlar ";;
"null";"8401.20.00.20.11";" - - - Cihazlar";"-";40
"null";"8401.20.00.20.15";" - - - Aksam ve parçalar";"-";40
"null";;" - - Diğerleri";" ";
"null";"8401.20.00.90.11";" - - - Cihazlar";"-";50
"null";"8401.20.00.90.15";" - - - Aksam ve parçalar";"-";50
"null";"8401.30.00.00.00";" - Işınlanmamış yakıt elemanları (kartuşlar) ";"gi F/S";50
"null";"8401.40.00.00.00";" - Nükleer reaktörlerin aksam ve parçaları ";"-";50
"null";;;;
"null";"84.02";"Buhar kazanları (aynı zamanda alçak basınçlı su buharı da üretebi-";;
"null";;"len merkezi ısıtma için sıcak su kazanları hariç); kızgın su kazanları:";;
"null";;" - Buhar kazanları:";;
"null";"8402.11.00.00.00";" - - Saatte 45 tondan fazla buhar üreten su borulu kazanlar";"-";40
"null";"8402.12.00.00.00";" - - Saatte 45 ton veya daha az buhar üreten su borulu kazanlar";"-";40
"null";"8402.19";" - - Diğer buhar üreten kazanlar (karma kazanlar dahil):";" ";
"null";"8402.19.10.00.00";" - - - Alev borulu kazanlar";"-";40
"null";;" - - - Diğerleri :";" ";
"null";"8402.19.90.00.11";" - - - - Duman borulu kazanlar";"-";40
"null";"8402.19.90.00.19";" - - - - Diğerleri";"-";40
"null";"8402.20.00.00.00";" - Kızgın su kazanları";"-";50
"null";"8402.90";" - Aksam ve parçalar:";" ";
"null";;" - - Kızgın su kazanlarına ait olanlar";" ";
"null";"8402.90.00.10.11";" - - - Ondüle külhanlar";"-";50
"null";"8402.90.00.10.19";" - - - Diğerleri";"-";50
"null";;" - - Diğerleri";" ";
"null";"8402.90.00.90.11";" - - - Buhar boruları";"-";40
"null";"8402.90.00.90.12";" - - - Buhar domları";"-";40
"null";"8402.90.00.90.13";" - - - Buhar toplayıcı borular (kollektörler)";"-";40
"null";"8402.90.00.90.14";" - - - Ondüle külhanlar";"-";40
"null";"8402.90.00.90.19";" - - - Diğerleri";"-";40
"null";;;" ";
"null";"84.03";"Merkezi ısıtma kazanları (84.02 pozisyonundakiler hariç):";" ";
"null";"8403.10";" - Kazanlar:";" ";
"null";"8403.10.10.00.00";" - - Demir dökümden olanlar";"-";50
"null";"8403.10.90.00.00";" - - Diğerleri";"-";50
"null";"8403.90";" - Aksam ve parçalar:";" ";
"null";"8403.90.10.00.00";" - - Demir dökümden olanlar";"-";50
"null";"8403.90.90.00.00";" - - Diğerleri";"-";50
"null";;;" ";
"null";"84.04";"84.02 veya 84.03 Pozisyonlarındaki kazanlarla birlikte kullanılmaya";" ";
"null";;"mahsus yardımcı cihazlar (ekonomizörler, kızgın su hasıl edenler,";;
"null";;"kurum temizleme ve gaz tasarruf cihazları gibi); su buharı veya";;
"null";;"diğer buhar güç üniteleri için kondansörler:";;
"null";"8404.10";" - 84.02 veya 84.03 Pozisyonlarındaki kazanlarla birlikte kullanılma-";;
"null";;"   ya mahsus yardımcı cihazlar:";;
"null";"8404.10.00.10.00";" - - Merkezi ısıtma kazanları ile birlikte kullanılan yardımcı cihazlar";"-";50
"null";;" - - Diğerleri";" ";
"null";"8404.10.00.90.11";" - - -  Su ısıtıcıları (ekonomizörler) ve hava ısıtıcıları";"-";40
"null";"8404.10.00.90.12";" - - - Kızdırıcılar ve kızdırıcı soğutucuları";"-";40
"null";"8404.10.00.90.13";" - - - Buhar ve ısı akümülatörleri";"-";40
"null";"8404.10.00.90.14";" - - - Kurum temizleme cihazları";"-";40
"null";"8404.10.00.90.15";" - - - Gaz tasarruf cihazları";"-";40
"null";"8404.10.00.90.19";" - - - Diğerleri";"-";40
"null";"8404.20.00.00.00";" - Buhar güç üniteleri için kondansörler";"-";40
"null";"8404.90";" - Aksam ve parçalar:";" ";
"null";"8404.90.00.10.00";" - - Merkezi ısıtma kazanları ile birlikte kullanılan yardımcı cihazların";" ";
"null";;"      aksam ve parçaları";"-";50
"null";;" - - Diğerleri";" ";
"null";"8404.90.00.90.11";" - - - Kızdırıcı borular";"-";40
"null";"8404.90.00.90.19";" - - - Diğerleri";"-";40
"null";;;;
"null";"84.05";"Gaz veya su gazı jeneratörleri (arıtıcıları ile birlikte olsun olmasın);";;
"null";;"su ile işleyen asetilen jeneratörleri ve benzeri gaz jeneratörleri";;
"null";;"(arıtıcıları ile birlikte olsun olmasın):";;
"null";"8405.10";" - Gaz veya su gaz jeneratörleri (arıtıcıları iIe birlikte olsun olmasın);";;
"null";;"   su ile işleyen asetilen jeneratörleri ve benzeri gaz jeneratörleri";;
"null";;"   (arıtıcıları ile birlikte olsun olmasın)";;
"null";"8405.10.00.00.11";" - - Gaz jenaratörleri";"-";50
"null";"8405.10.00.00.12";" - - Su gazı jenaratörleri";"-";50
"null";"8405.10.00.00.13";" - - Su ile işleyen asetilen jenaratörleri";"-";50
"null";"8405.10.00.00.14";" - - Oksijen jenaratörleri";"-";50
"null";"8405.10.00.00.19";" - - Diğerleri";"-";50
"null";"8405.90.00.00.00";" - Aksam ve parçalar";"-";50
"null";;;" ";
"null";"84.06";"Buhar türbinleri:";" ";
"null";"8406.10.00.00.00";" - Deniz taşıtlarına ait türbinler";"-";40
"null";;" - Diğer türbinler:";" ";
"null";"8406.81.00.00.00";" - - Gücü 40 MW'ı geçenler";"-";40
"null";"8406.82.00.00.00";" - - Gücü 40 MW.ı geçmeyenler";"-";40
"null";"8406.90";" - Aksam ve parçalar:";" ";
"null";"8406.90.10.00.00";" - - Stator çarkları, rotorlar ve bunların çarkları";"-";40
"null";"8406.90.90.00.00";" - - Diğerleri";"-";40
"null";;;;
"null";"84.07";"Kıvılcım ile ateşlemeli içten yanmalı doğrusal veya döner pistonlu";;
"null";;"motorlar (patlamalı motor):";;
"null";"8407.10";" - Hava taşıtları için olanlar:";;
"null";;" - - Sivil hava taşıtlarında kullanılmaya mahsus olanlar";;
"null";"8407.10.00.10.11";" - - - Silindir hacmi 250 cm3 veya daha az olanlar";"Adet";35
"null";"8407.10.00.10.12";" - - - Silindir hacmi 250 cm3 .den fazla olanlar";"Adet";35
"null";;" - - Diğerleri";" ";
"null";"8407.10.00.90.11";" - - - Silindir hacmi 250 cm3 veya daha az olanlar";"Adet";35
"null";"8407.10.00.90.12";" - - - Silindir hacmi 250 cm3 .den fazla olanlar";"Adet";35
"null";;" - Deniz taşıtları için olanlar:";;
"null";"8407.21";" - - Dıştan takma motorlar:";;
"null";"8407.21.10.00.00";" - - - Silindir hacmi 325 cm3.ü geçmeyenler";"Adet";35
"null";;" - - - Silindir hacmi 325 cm3.ü geçenler:";" ";
"null";"8407.21.91.00.00";" - - - - Gücü 30 kW.ı geçmeyenler";"Adet";35
"null";"8407.21.99.00.00";" - - - - Gücü 30 kW.ı geçenler";"Adet";35
"null";"8407.29.00.00.00";" - - Diğerleri";"Adet";35
"null";;" - 87. Fasıldaki kara taşıtlarında kullanılacak türde doğrusal";;
"null";;"   pistonlu motorlar:";;
"null";"8407.31.00.00.00";" - - Silindir hacmi 50 cm3.ü geçmeyenler";"Adet";35
"null";"8407.32";" - - Silindir hacmi 50 cm3.ü geçen fakat 250 cm3.ü geçmeyenler:";" ";
"null";"8407.32.10.00.00";" - - - Silindir hacmi 50 cm3.ü geçen fakat 125 cm3.ü geçmeyenler";"Adet";35
"null";"8407.32.90.00.00";" - - - Silindir hacmi 125 cm3.ü geçen fakat 250 cm3.ü geçmeyenler";"Adet";35
"null";"8407.33";" - - Silindir hacmi 250 cm3.ü geçen fakat 1.000 cm3.ü geçmeyenler:";;
"null";"8407.33.20.00.00";" - - - Silindir hacmi 250 cm3.ü geçen fakat 500 cm3.ü geçmeyenler";"Adet";35
"null";"8407.33.80.00.00";" - - - Silindir hacmi 500 cm3.ü geçen fakat 1000 cm3.ü geçmeyenler";"Adet";35
"null";"8407.34";" - - Silindir hacmi 1000 cm3. ü geçenler:";;
"null";"8407.34.10.00.00";" - - - Montaj sanayiine mahsus olanlar: 8701. 10 Alt pozisyonundaki moto-";;
"null";;"        kültörler için; 87.03 pozisyonundaki motorlu taşıtlar için; 87.04 pozis-";;
"null";;"        yonundaki motorlu taşıtlar (silindir hacmi 2800 cm3.den az bir motorla ";" ";
"null";;"        birlikte) için; 87.05 pozisyonundaki motorlu taşıtlar için olanlar";"Adet";35
"null";;" - - - Diğerleri:";" ";
"null";"8407.34.30.00.00";" - - - - Kullanılmış";"Adet";35
"null";;" - - - - Kullanılmamış:";" ";
"null";"8407.34.91.00.00";" - - - - - Silindir hacmi 1500 cm3.ü geçmeyenler";"Adet";35
"null";"8407.34.99.00.00";" - - - - - Silindir hacmi 1500 cm3.ü geçenler";"Adet";35
"null";"8407.90";" - Diğer motorlar:";" ";
"null";"8407.90.10.00.00";" - - Silindir hacmi 250 cm3.ü geçmeyenler";"Adet";35
"null";;" - - Silindir hacmi 250 cm3.ü geçenler:";;
"null";"8407.90.50.00.00";" - - - Montaj sanayiine mahsus olanlar: 8701.10 Alt pozisyonundaki moto-";;
"null";;"        kültörler için; 87.03 pozisyonundaki motorlu taşıtlar için; 87.04 pozis-";;
"null";;"        nundaki motorlu taşıtlar (silindir hacmi 2800 cm3. den az bir motorla ";;
"null";;"        birlikte) için; 87.05 pozisyonundaki motorlu taşıtlar için olanlar";"Adet";35
