"null";"02.01";"Büyükbaş hayvanların eti (taze veya soğutulmuş):";;
"null";"0201.10.00.00.00";"-  Karkas ve yarım karkas";"-";250
"null";"0201.20";"-  Diğer kemikli parçalar:";;
"null";"0201.20.20.00.00";"- - Çeyrek karkas (eşit olarak bölünmüş)";"-";250
"null";"0201.20.30.00.00";"- - Karkasın ön çeyrekleri (ayrılmamış veya ayrılmış)";"-";250
"null";"0201.20.50.00.00";"- - Karkasın arka çeyrekleri (ayrılmamış veya ayrılmış)";"-";250
"null";"0201.20.90.00.00";"- - Diğerleri";"-";250
"null";"0201.30.00.00.00";"-  Kemiksiz ";"-";250
"null";;;;
"null";"02.02";"Büyükbaş hayvanların eti (dondurulmuş):";;
"null";"0202.10.00.00.00";"-  Karkas ve yarım karkas ";"-";250
"null";"0202.20";"-  Diğer kemikli parçalar:";;
"null";"0202.20.10.00.00";"- - Çeyrek karkas (eşit olarak bölünmüş)  ";"-";250
"null";"0202.20.30.00.00";"- - Karkasın ön çeyrekleri (ayrılmamış veya ayrılmış) ";"-";250
"null";"0202.20.50.00.00";"- - Karkasın arka çeyrekleri (ayrılmamış veya ayrılmış) ";"-";250
"null";"0202.20.90.00.00";"- - Diğerleri ";"-";250
"null";"0202.30";"-  Kemiksiz:";;
"null";"0202.30.10.00.00";"- - Karkasın ön çeyrekleri (bütün veya en fazla beş parçaya bölünmüş,";;
"null";;"    her çeyrek karkas dondurulmuş tek bir blok halinde) ; iki blok  ";;
"null";;"    halinde dondurulmuş, eşit olarak bölünmüş çeyrek parçalar [ bu ";;
"null";;"    bloklardan biri tam veya en fazla beş parçaya bölünmüş ön çeyrek";;
"null";;"    parçadan,diğeri tek parça halinde arka çeyrek parçadan (fileto ";;
"null";;"    hariç) oluşmalıdır.]";"-";250
"null";"0202.30.50.00.00";"- - Karkasın ön çeyreklerinin döş ve kaburga etleri";"-";250
"null";"0202.30.90.00.00";"- - Diğerleri ";"-";250
"null";;;;
"null";"02.03";"Domuz eti (taze, soğutulmuş veya dondurulmuş):";;
"null";;"- Taze veya soğutulmuş:";;
"null";"0203.11";"- - Karkas veya yarım karkas :";;
"null";"0203.11.10.00.00";"- - - Evcil domuz eti";"-";250
"null";"0203.11.90.00.00";"- - - Diğerleri ";"-";250
"null";"0203.12";"- -  But, kol ve bunların parçaları (kemikli):";;
"null";;"- - - Evcil domuz eti:";;
"null";"0203.12.11.00.00";"- - - - But ve but parçaları               ";"-";250
"null";"0203.12.19.00.00";"- - - - Kol ve kol parçaları              ";"-";250
"null";"0203.12.90.00.00";"- - - Diğerleri                          ";"-";250
"null";"0203.19";"- -  Diğerleri:";;
"null";;"- - - Evcil domuz eti:";;
"null";"0203.19.11.00.00";"- - - - Ön kısım ve bunların parçaları     ";"-";250
"null";"0203.19.13.00.00";"- - - - Bel kısmı ve bunların parçaları   ";"-";250
"null";"0203.19.15.00.00";"- - - - Karın ve karın parçaları         ";"-";250
"null";;"- - - - Diğerleri:";;
"null";"0203.19.55.00.00";"- - - - - Kemiksiz                          ";"-";250
"null";"0203.19.59.00.00";"- - - - - Diğerleri                        ";"-";250
"null";"0203.19.90.00.00";"- - - Diğerleri";"-";250
"null";;"-  Dondurulmuş:";;
"null";"0203.21";"- -  Karkas ve yarım karkas:";;
"null";"0203.21.10.00.00";"- - - Evcil domuz eti              ";"-";250
"null";"0203.21.90.00.00";"- - - Diğerleri                           ";"-";250
"null";"0203.22";"- - But, kol ve bunların parçaları (kemikli):";;
"null";;"- - - Evcil domuz eti:";;
"null";"0203.22.11.00.00";"- - - - But ve but parçaları               ";"-";250
"null";"0203.22.19.00.00";"- - - - Kol ve kol parçaları               ";"-";250
"null";"0203.22.90.00.00";"- - - Diğerleri                            ";"-";250
"null";"0203.29";"- -  Diğerleri:";;
"null";;"- - - Evcil domuz eti:";;
"null";"0203.29.11.00.00";"- - - - Ön kısım ve bunların parçaları      ";"-";250
"null";"0203.29.13.00.00";"- - - - Bel kısmı ve bunların parçaları    ";"-";250
"null";"0203.29.15.00.00";"- - - - Karın ve karın parçaları         ";"-";250
"null";;"- - - - Diğerleri:";;
"null";"0203.29.55.00.00";"- - - - - Kemiksiz";"-";250
"null";"0203.29.59.00.00";"- - - - - Diğerleri                          ";"-";250
"null";"0203.29.90.00.00";"- - - Diğerleri                            ";"-";250
"null";;;;
"null";"02.04";"Koyun ve keçi etleri (taze, soğutulmuş veya donduruImuş):";;
"null";"0204.10.00.00.00";"- Kuzuların karkas ve yarım karkasları (taze veya soğutulmuş) ";"-";250
"null";;"- Diğer koyun etleri (taze veya soğutulmuş):";;
"null";"0204.21.00.00.00";"- - Karkas ve yarım karkas";"-";250
"null";"0204.22 ";"- - Diğer kemikli parçalar:";;
"null";"0204.22.10.00.00";"- - - Kısa ön çeyrekler  ";"-";250
"null";"0204.22.30.00.00";"- - - Fileto veya sağrı (tam veya yarım)";"-";250
"null";"0204.22.50.00.00";"- - - But veya yarım but                  ";"-";250
"null";"0204.22.90.00.00";"- - - Diğerleri";"-";250
"null";"0204.23.00.00.00";"- - Kemiksiz";"-";250
"null";"0204.30.00.00.00";"- Kuzu eti (karkas ve yarım karkas) (dondurulmuş )";"-";250
"null";;"- Diğer koyun etleri (dondurulmuş):";;
"null";"0204.41.00.00.00";"- - Karkas ve yarım karkas";"-";250
"null";"0204.42";"- - Kemikli diğer parçalar:";;
"null";"0204.42.10.00.00";"- - - Kısa ön çeyrekler";"-";250
"null";"0204.42.30.00.00";"- - - Fileto veya sağrı (tam veya yarım)";"-";250
"null";"0204.42.50.00.00";"- - - But veya yarım but";"-";250
"null";"0204.42.90.00.00";"- - - Diğerleri";"-";250
"null";"0204.43";"- - Kemiksiz:";;
"null";"0204.43.10.00.00";"- - - Kuzu eti";"-";250
"null";"0204.43.90.00.00";"- - - Diğerleri";"-";250
"null";"0204.50";"- Keçi eti:";;
"null";;"- - Taze veya soğutulmuş:";;
"null";"0204.50.11.00.00";"- - - Karkas ve yarım karkas";"-";250
"null";"0204.50.13.00.00";"- - - Kısa ön çeyrekler";"-";250
"null";"0204.50.15.00.00";"- - - Fileto veya sağrı (tam veya yarım)";"-";250
"null";"0204.50.19.00.00";"- - - But veya yarım but";"-";250
"null";;"- - - Diğerleri:";;
"null";"0204.50.31.00.00";"- - - - Kemikli parçalar";"-";250
"null";"0204.50.39.00.00";"- - - - Kemiksiz parçalar";"-";250
"null";;"- - Dondurulmuş:";;
"null";"0204.50.51.00.00";"- - - Karkas ve yarım karkas";"-";250
"null";"0204.50.53.00.00";"- - - Kısa ön çeyrekler";"-";250
"null";"0204.50.55.00.00";"- - - Fileto veya sağrı (tam veya yarım)";"-";250
"null";"0204.50.59.00.00";"- - - But veya yarım but";"-";250
"null";;"- - - Diğerleri:";;
"null";"0204.50.71.00.00";"- - - - Kemikli parçalar";"-";250
"null";"0204.50.79.00.00";"- - - - Kemiksiz parçalar";"-";250
"null";;;;
"null";"0205.00";"At,eşek,katır veya bardo etleri(taze,soğutulmuş veya dondurulmuş):";;
"null";;" - Taze veya soğutulmuş";;
"null";"0205.00.20.00.11";" - - At eti";"-";250
"null";"0205.00.20.00.19";" - - Eşek, katır ve bardo etleri";"-";250
"null";;" - Dondurulmuş";;
"null";"0205.00.80.00.11";" - - At eti";"-";250
"null";"0205.00.80.00.19";" - - Eşek, katır ve bardo etleri";"-";250
"null";;;;
"null";"02.06";"Sığır, domuz, koyun, keçi, at, eşek, katır veya bardoların ";;
"null";;"yenilen sakatatı (taze,soğutulmuş veya dondurulmuş):";;
"null";"0206.10";"- Sığır sakatatı (taze veya soğutulmuş):";;
"null";"0206.10.10.00.00";"- - Eczacılık ürünlerinin imaline mahsus olanlar ";"-";250
"null";;"- - Diğerleri:";;
"null";"0206.10.95.00.00";"- - - Kalın ve ince etek";"-";250
"null";"0206.10.98.00.00";"- - - Diğerleri";"-";250
"null";;"-  Sığır sakatatı (dondurulmuş):";;
"null";"0206.21.00.00.00";"- - Diller";"-";250
"null";"0206.22.00.00.00";"- - Karaciğerler";"-";250
"null";"0206.29";"- - Diğerleri:";;
"null";"0206.29.10.00.00";"- - - Eczacılık ürünlerinin imaline mahsus olanlar";"-";250
"null";;"- - - Diğerleri:";;
"null";"0206.29.91.00.00";"- - - - Kalın ve ince etek               ";"-";250
"null";"0206.29.99.00.00";"- - - - Diğerleri";"-";250
"null";"0206.30.00.00.00";"-  Domuz sakatatı (taze veya soğutulmuş)";"-";250
"null";;"-  Domuz sakatatı (dondurulmuş):";;
"null";"0206.41.00.00.00";"- - Karaciğerler";"-";250
"null";"0206.49.00.00.00";"- - Diğerleri";"-";250
"null";"0206.80";"-  Diğerleri (taze veya soğutulmuş):";;
"null";"0206.80.10.00.00";"- - Eczacılık ürünlerinin imaline mahsus olanlar";"-";250
"null";;"- - Diğerleri:";;
"null";"0206.80.91.00.00";"- - - At,eşek,katır ve bardo sakatatı   ";"-";250
"null";;"- - - Koyun ve keçi sakatatı";" ";
"null";"0206.80.99.00.11";"- - - - Koyun ve keçilerin karaciğerleri";"-";250
"null";"0206.80.99.00.12";"- - - - Koyun kuyruğu";"-";250
"null";"0206.80.99.00.19";"- - - - Koyun ve keçilerin diğer sakatatı";"-";250
"null";"0206.90";"- Diğerleri (dondurulmuş):";;
"null";"0206.90.10.00.00";"- - Eczacılık ürünlerinin imaline mahsus olanlar";"-";250
"null";;"- - Diğerleri:";;
"null";"0206.90.91.00.00";"- - - At,eşek,katır ve bardo sakatatı   ";"-";250
"null";;"- - - Koyun ve keçi sakatatı";" ";
"null";"0206.90.99.00.11";"- - - - Koyun ve keçilerin karaciğerleri";"-";250
"null";"0206.90.99.00.12";"- - - - Koyun kuyruğu";"-";250
