"null";"83.01";"Adi metallerden kilitler ve asma kilitler (anahtarlı, şifreli";;
"null";;"veya elektrikli); adi metallerden bir kilidi olan, mesnetli veya mes-";;
"null";;"netsiz kancalar; bunların adi metallerden anahtarları:";;
"null";"8301.10";" - Asma kilitler :";;
"null";"8301.10.00.00.11";" - - Şifreli olanlar";"-";75
"null";"8301.10.00.00.19";" - - Diğerleri";"-";75
"null";"8301.20.00.00.00";" - Nakil vasıtalarında kullanılan türden kilitler";"-";75
"null";"8301.30.00.00.00";" - Mobilyalar için kullanılan türden kilitler";"-";75
"null";"8301.40";" - Diğer kilitler:";" ";
"null";;" - - Kapı kilitleri:";" ";
"null";"8301.40.11.00.00";" - - - Silindirli kapı kilitleri";"-";75
"null";;" - - - Diğerleri:";;
"null";"8301.40.19.00.11";" - - - - Soğuk hava depolarına mahsus olanlar";"-";75
"null";"8301.40.19.00.19";" - - - - Diğerleri";"-";75
"null";"8301.40.90.00.00";" - - Diğer kilitler";"-";75
"null";"8301.50.00.00.00";" - Kilidi olan, mesnetli veya mesnetsiz kancalar";"-";75
"null";"8301.60";" - Aksam ve parçalar:";;
"null";"8301.60.00.00.11";" - - Kapı kilidi silindirleri (barel)";"-";75
"null";"8301.60.00.00.19";" - - Diğerleri";"-";75
"null";"8301.70.00.00.00";" - Kilidi ile birlikte olmayan anahtarlar";"-";75
"null";;;;
"null";"83.02";"Adi metallerden donanım, tertibat ve benzeri eşya (mobilya, kapı,";;
"null";;"merdiven, pencere, panjur, karoseri,eyer takımları, bavul, sandık,";;
"null";;"mahfaza ve benzeri eşya için); adi metallerden sabit askılıklar, şap-";;
"null";;"ka askıları, dirsekler ve benzeri eşya; adi metallerden donanımları ";;
"null";;"ile birlikte olan küçük tekerlekler; adi metallerden otomatik kapı ";;
"null";;"kapayıcıları:";;
"null";"8302.10";" - Menteşeler:";;
"null";"8302.10.00.00.11";" - - Soğuk hava depolarına mahsus olanlar";"-";100
"null";"8302.10.00.00.12";" - - Nakil vasıtalarına mahsus olanlar";"-";100
"null";"8302.10.00.00.19";" - - Diğerleri";"-";100
"null";"8302.20.00.00.00";" - Küçük tekerlekler";"-";100
"null";"8302.30.00.00.00";" - Nakil vasıtaları için diğer donanım, tertibat ve benzeri eşya";"-";100
"null";;" - Diğer donanım, tertibat ve benzeri eşya:";;
"null";;" - - Binalar için olanlar :";;
"null";;" - - - Kapılar için olanlar:";;
"null";"8302.41.10.00.11";" - - - - Soğuk hava depolarına mahsus olanlar";"-";100
"null";"8302.41.10.00.19";" - - - - Diğerleri";"-";100
"null";"8302.41.50.00.00";" - - - Pencere ve Fransız pencereleri için olanlar";"-";100
"null";"8302.41.90.00.00";" - - - Diğerleri";"-";100
"null";"8302.42";" - - Diğerleri, mobilyalar için olanlar:";;
"null";"8302.42.00.00.11";" - - - Koltuk amörtisörleri";"-";100
"null";"8302.42.00.00.19";" - - - Diğerleri";"-";100
"null";"8302.49.00.00.00";" - - Diğerleri";"-";100
"null";"8302.50.00.00.00";" - Sabit askılıklar, şapka askıları, dirsekler, benzeri eşya";"-";100
"null";"8302.60.00.00.00";" - Otomatik kapı kapayıcıları";"-";100
"null";;;;
"null";"8303.00";"Adi metallerden kasalar, kasa daireleri için zırhlı kapı ve bölmeler,";;
"null";;"emniyetli çekmeceler, kutular ve benzeri eşya:";;
"null";"8303.00.40.00.00";" - Kasalar, kasa daireleri için zırhlı kapı ve bölmeler";"-";50
"null";" ";" - Emniyetli çekmeceler, kutular ve benzeri eşya :";" ";
"null";"8303.00.90.00.11";" - - Emniyetli çekmeceler ve kutular";"-";50
"null";"8303.00.90.00.12";" - - Telefon kumbaraları";"-";50
"null";"8303.00.90.00.19";" - - Diğerleri";"-";50
"null";;;;
"null";"8304.00";"Adi metallerden dosya kutuları, fiş kutuları, tasnif ve ayırım kutuları,";;
"null";;"kağıtlıklar, kalem kutuları, kaşe askılıkları ve benzeri büro eşyası";;
"null";;"(94.03 pozisyonundaki büro mobilyaları hariç):";;
"null";" ";" - Bakırdan ve kurşundan olanlar .";;
"null";"8304.00.00.10.11";" - - Dosya, fiş, tasnif ve ayırım kutuları";"-";40
"null";"8304.00.00.10.19";" - - Diğerleri";"-";40
"null";" ";" - Nikelden olanlar :";" ";
"null";"8304.00.00.20.11";" - - Dosya, fiş, tasnif ve ayırım kutuları";"-";60
"null";"8304.00.00.20.19";" - - Diğerleri";"-";60
"null";" ";" - Diğerleri :";" ";
