"null";"04.01";"Süt ve krema (konsantre edilmemiş, ilave şeker veya diğer ";;
"null";;"tatlandırıcı maddeleri içermeyenler):";;
"null";"0401.10";" - Ağırlık itibariyle içerdiği katı yağ oranı % 1'i geçmeyenler:";" ";
"null";"0401.10.10.00.00";" - - Net muhteviyatı 2 It.yi geçmeyen hazır ambalajlarda olanlar";"-";200
"null";"0401.10.90.00.00";" - - Diğerleri ";"-";200
"null";"0401.20";" - Ağırlık itibariyle içerdiği katı yağ oranı % 1 'i geçen, fakat ";;
"null";;"   % 6' yı geçmeyenler:";;
"null";;" - - Ağırlık itibariyle içerdiği katı yağ oranı % 3 'ü geçmeyenler :";;
"null";"0401.20.11.00.00";" - - - Net muhteviyatı 2 It.yi geçmeyen hazır ambalajlarda olanlar";"-";200
"null";"0401.20.19.00.00";" - - - Diğerleri";"-";200
"null";;" - - Ağırlık itibariyle içerdiği katı yağ oranı % 3 'ü geçenler :";;
"null";"0401.20.91.00.00";" - - - Net muhteviyatı 2 It.yi geçmeyen hazır ambalajlarda olanlar";"-";200
"null";"0401.20.99.00.00";" - - - Diğerleri";"-";200
"null";"0401.40";" - İçerdiği katı yağ oranı, ağırlık itibariyle, % 6' yı geçen fakat";;
"null";;"   %10'u geçmeyenler :";;
"null";;" - - Net muhteviyatı 2 It.yi geçmeyen hazır ambalajlarda olanlar";;
"null";"0401.40.10.00.11";" - - - Süt";"-";200
"null";"0401.40.10.00.12";" - - - Krema";"-";200
"null";;" - - Diğerleri";;
"null";"0401.40.90.00.11";" - - - Süt";"-";200
"null";"0401.40.90.00.12";" - - - Krema";"-";200
"null";"0401.50";" - İçerdiği katı yağ oranı, ağırlık itibariyle, % 10'u geçenler:";;
"null";;" - - İçerdiği katı yağ oranı, ağırlık itibariyle, % 21'i geçmeyenler:";;
"null";"0401.50.11.00.00";" - - - Net muhteviyatı 2 lt.yi geçmeyen hazır ambalajlarda olanlar";"-";200
"null";"0401.50.19.00.00";" - - - Diğerleri";"-";200
"null";;" - - Ağırlık itibariyle içerdiği katı yağ oranı % 21'i geçen fakat ";;
"null";;"      % 45 'i geçmeyenler :";;
"null";"0401.50.31.00.00";" - - - Net muhteviyatı 2 It.yi geçmeyen hazır ambalajlarda olanlar";"-";200
"null";"0401.50.39.00.00";" - - - Diğerleri";"-";200
"null";;" - - Ağırlık itibariyle içerdiği katı yağ oranı % 45 'i geçenler :";;
"null";"0401.50.91.00.00";" - - - Net muhteviyatı 2 lt.yi geçmeyen hazır ambalajlarda olanlar";"-";200
"null";"0401.50.99.00.00";" - - - Diğerleri";"-";200
"null";;;;
"null";"04.02";"Süt ve krema (konsantre edilmiş veya ilave şeker ya da diğer";;
"null";;"tatlandırıcı maddeleri içerenler) :";;
"null";"0402.10";" - Toz, granül veya diğer katı şekillerde olup, ağırlık itibariyle  ";;
"null";;"    içerdiği katı yağ oranı, % 1,5 'i geçmeyenler:";;
"null";;" - - İlave şeker veya diğer tatlandırıcı maddeleri içermeyenler :";;
"null";"0402.10.11.00.00";" - - - Net muhteviyatı 2,5 kg.ı geçmeyen hazır ambalajlarda olanlar";"-";200
"null";"0402.10.19.00.00";" - - - Diğerleri";"-";200
"null";;" - - Diğerleri:";;
"null";"0402.10.91.00.00";" - - - Net muhteviyatı 2,5 kg.ı geçmeyen hazır ambalajlarda olanlar";"-";200
"null";"0402.10.99.00.00";" - - - Diğerleri";"-";200
"null";;" - Toz, granül veya diğer katı şekillerde olup, ağırlık itibariyle, ";;
"null";;"    içerdiği katı yağ oranı, %1,5' i geçenler:";;
"null";"0402.21";" - - İlave şeker veya diğer tatlandırıcı maddeleri içermeyenler :";;
"null";;" - - - Ağırlık itibariyle, içerdiği katı yağ oranı, % 27'yi geçmeyenler:";;
"null";"0402.21.11.00.00";" - - - - Net muhteviyatı 2,5 kg.ı geçmeyen hazır ambalajlarda olanlar";"-";200
"null";"0402.21.18.00.00";" - - - - Diğerleri";"-";200
"null";;" - - -  İçerdiği katı yağ oranı, ağırlık itibariyle, % 27'yi geçenler:";;
"null";"0402.21.91.00.00";" - - - - Net muhteviyatı 2,5 kg.ı geçmeyen hazır ambalajlarda olanlar";"-";200
"null";"0402.21.99.00.00";" - - - - Diğerleri";"-";200
"null";"0402.29";" - - Diğerleri:";;
"null";;" - - - İçerdiği katı yağ oranı ağırlık itibariyle % 27'yi geçmeyenler :";;
"null";"0402.29.11.00.00";" - - - - Süt çocukları için net muhteviyatı 500 gr.ı geçmeyen hava ";;
"null";;"          almayacak şekilde kapatılmış kaplarda bulunan ve ağırlık";;
"null";;"          itibariyle içerdiği katı yağ oranı, % 10 'u geçen özel sütler";"-";200
"null";;" - - - - Diğerleri:";;
"null";"0402.29.15.00.00";" - - - - - Net muhteviyatı 2,5 kg.ı geçmeyen hazır ambalajlarda olanlar";"-";200
"null";"0402.29.19.00.00";" - - - - - Diğerleri";"-";200
"null";;" - - - İçerdiği katı yağ oranı ağırlık itibariyle % 27 'yi geçenler :";;
"null";"0402.29.91.00.00";" - - - - Net muhteviyatı 2,5 kg.ı geçmeyen hazır ambalajlarda olanlar";"-";200
"null";"0402.29.99.00.00";" - - - - Diğerleri";"-";200
"null";;" - Diğerleri:";;
"null";"0402.91";" - - İlave şeker veya diğer tatlandırıcı maddeleri içermeyenler:";;
"null";"0402.91.10.00.00";" - - - İçerdiği katı yağ oranı ağırlık itibariyle % 8' i geçmeyenler ";"-";200
"null";"0402.91.30.00.00";" - - - İçerdiği katı yağ oranı ağırlık itibariyle % 8' i geçen fakat % 10'u";;
"null";;"        geçmeyenler ";"-";200
