"null";"40.01";"Tabii kauçuk, balata, güta -perka, guayül, çıkıl (chicle) ve benzeri";;
"null";;"tabii sakızlar (ilk şekillerde veya levha, tabaka veya şerit halinde):";;
"null";"4001.10";" - Tabii kauçuk lateksi (prevulkanize edilmiş olsun olmasın):";;
"null";"4001.10.00.10.00";" - - Prevulkanize edilmiş tabii kauçuk lateksi";"-";"15"
"null";"4001.10.00.20.00";" - - Prevulkanize edilmemiş tabii kauçuk lateksi";"-";"50"
"null";;" - Tabii kauçuk (diğer şekillerde):";" ";
"null";"4001.21.00.00.00";" - - Füme yapraklar (RSS)";"-";"15"
"null";"4001.22.00.00.00";" - - Teknik yönden belirlenmiş tabii kauçuk (TSNR)";"-";"15"
"null";"4001.29";" - - Diğerleri:";" ";
"null";"4001.29.00.10.00";" - - - Krep kauçuk";"-";"40"
"null";"4001.29.00.90.00";" - - - Diğerleri ";"-";"15"
"null";"4001.30.00.00.00";" - Balata, güta -perka; guayül, çıkıl (chicle) ve benzeri tabii sakızlar";"-";"15"
"null";;;" ";
"null";"40.02";"Sentetik kauçuk veya sıvı yağlardan türetilen taklit kauçuk (ilk ";" ";
"null";;"şekillerde veya levha, tabaka, şerit halinde) ; 40.01 pozisyonundaki ";;
"null";;"herhangi bir ürünün bu pozisyondaki herhangi bir ürünle olan ";;
"null";;"karışımları (ilk şekillerde veya levha, tabaka, şerit halinde):";;
"null";;" - Stiren-butadien kauçuk (SBR); karboksilenmiş stiren-butadien ";;
"null";;"    kauçuk  (XSBR):";;
"null";"4002.11.00.00.00";" - - Lateks şeklinde";"-";"10"
"null";"4002.19";" - - Diğerleri:";;
"null";"4002.19.10.00.00";" - - - Emilsiyon polimerizasyonu ile üretilen stiren-butadien kauçuk (E-SBR) ";;
"null";;"       (balyalar halinde)";"-";"10"
"null";"4002.19.20.00.00";" - - - Solisyon polimerizasyonu ile üretilen stiren-butadien-stiren ";;
"null";;"       blok kopolimerleri (SBS termoplastik elostomerler) (granül, parça veya";;
"null";;"       toz halinde)";"-";"10"
"null";"4002.19.30.00.00";" - - - Solisyon polimerizasyonu ile üretilen stiren-butadien kauçuk (E-SBR) ";;
"null";;"       (balyalar halinde)";"-";"10"
"null";"4002.19.90.00.00";" - - - Diğerleri";;
"null";;;;
"null";"4002.20.00.00.00";" - Butadien kauçuk (BR)";"-";"10"
"null";;" - İzobüten-izopren (bütil) kauçuk (IIR); halojenli izobüten -izopren ";;
"null";;"   kauçukları (CIIR veya BIIR):";;
"null";"4002.31.00.00.00";" - - İzobüten - İzopren (butil) kauçuk (IRR)";"-";"10"
"null";"4002.39.00.00.00";" - - Diğerleri";"-";"10"
"null";;" - Kloropren (klor butadien) kauçuk (CR):";;
"null";"4002.41.00.00.00";" - - Lateks şeklinde";"-";"10"
"null";"4002.49.00.00.00";" - - Diğerleri";"-";"10"
"null";;" - Akrilonitril  - butadien kauçuk (NBR):";;
"null";"4002.51.00.00.00";" - - Lateks şeklinde";"-";"10"
"null";"4002.59.00.00.00";" - - Diğerleri";"-";"10"
"null";"4002.60.00.00.00";" - İzopren kauçuk (IR)";"-";"10"
"null";"4002.70.00.00.00";" - Etilen  - propilen  - konjuge olmamış dien kauçuk (EPDM)";"-";"10"
"null";"4002.80.00.00.00";" - 40.01 Pozisyonundaki ürünlerin bu pozisyondaki ürünlerle olan";;
"null";;"   karışımları";"-";"15"
"null";;" - Diğerleri:";;
"null";"4002.91.00.00.00";" - - Lateks şeklinde";"-";"10"
"null";"4002.99";" - - Diğerleri:";;
"null";"4002.99.10.00.00";" - - - Plastik maddelerin katılmasıyla değişikliğe uğrayan ürünler";"-";"10"
"null";;" - - - Diğerleri :";;
"null";"4002.99.90.11.00";" - - - - Her nevi nakil vasıtası iç ve dış lastiği imal ve yenilenmesinde (sırt ";;
"null";;"          geçirme işinde) kullanılacak olanlar";"-";"10"
"null";"4002.99.90.19.00";" - - - - Diğerleri";"-";"30"
"null";;;;
"null";"4003.00.00.00.00";"Rejenere kauçuk (ilk şekillerde, levha, tabaka veya şerit halinde)";"-";"50"
"null";;;;
"null";"4004.00";"Kauçuğun döküntü, kırpıntı ve artıkları (sertleştirilmiş kauçuk hariç)";;
"null";;"ve bunlardan elde edilen tozlar ve granüller";;
"null";"4004.00.00.00.13";"- Toz ve granüller";"-";"50"
"null";"4004.00.00.00.19";"- Diğerleri";"-";"50"
"null";"40.05";"Karıştırılmış kauçuk (vulkanize edilmemiş) (ilk şekillerde, levha,";;
"null";;"tabaka veya şerit halinde):";;
"null";"4005.10.00.00.00";" - Karbon karası (carbon black) veya silika ile karıştırılmış kauçuk";"-";"60"
"null";"4005.20.00.00.00";" - Çözeltiler; dispersiyonlar (4005.10 alt pozisyondakiler hariç)";"-";"50"
"null";;" - Diğerleri:";;
"null";"4005.91.00.00.00";" - - Levha, tabaka ve şeritler";"-";"60"
"null";"4005.99";" - - Diğerleri :";;
"null";"4005.99.00.10.00";" - - - Tabii kauçuğun kırmızı kil veya proteinle olan ana karışımları";"-";"15"
"null";"4005.99.00.20.00";" - - - Vulkanizasyona hazır karışımlar halinde tabii veya sentetik kauçuktan";;
"null";;"        granüller";"-";"60"
"null";"4005.99.00.90.00";" - - - Diğerleri";"-";"30"
"null";;;;
"null";"40.06";"Diğer şekillerdeki vulkanize edilmemiş kauçuk (çubuk, boru ve profil";;
"null";;"şekiller gibi) ve vulkanize edilmemiş kauçuktan eşya (disk ve rondela ";;
"null";;"gibi):";;
"null";"4006.10";" - Kauçuk lastiklere yeniden sırt geçirmede kullanılan profiller";;
"null";"4006.10.00.00.11";" - - Kauçuk kaplanmış tekstil şerit ve kuşaklar";"-";"50"
"null";"4006.10.00.00.12";" - - Kauçuk kaplanmış metal şerit ve kuşaklar";"-";"50"
"null";"4006.10.00.00.13";" - - Üzerine kauçuk yapıştırıcı sürülmüş kauçuk mesnetli şeritler";"-";"50"
"null";"4006.10.00.00.19";" - - Diğerleri";"-";"50"
"null";"4006.90";" - Diğerleri :";;
"null";"4006.90.00.10.00";" - - Vulkanize edilmemiş kauçuktan profiller";"-";"50"
"null";"4006.90.00.20.00";" - - Contalar";"-";"40"
"null";"4006.90.00.30.00";" - - Rondelalar";"-";"40"
"null";"4006.90.00.40.00";" - - Çıplak kauçuk iplik";"-";"50"
"null";"4006.90.00.90.00";" - - Diğerleri";"-";"50"
"null";;;;
"null";"4007.00.00.00.00";"Vulkanize edilmiş kauçuktan iplik ve ipler";"-";"50"
"null";;;;
"null";"40.08";"Vulkanize edilmiş kauçuktan levha, tabaka, şerit, çubuk ve profiller";;
"null";;"(sertleştirilmiş kauçuktan olanlar hariç):";;
"null";;" - Gözenekli kauçuktan:";;
"null";"4008.11.00.00.00";" - - Levha, tabaka ve şeritler";"-";"50"
"null";"4008.19.00.00.00";" - - Diğerleri";"-";"50"
