"null";"03.01";"Canlı balıklar:";;
"null";;" - Süs balıkları:";;
"null";"0301.11.00.00.00";" - - Tatlısu balıkları";"-";20
"null";"0301.19.00.00.00";" - - Diğerleri";"-";20
"null";;" - Diğer canlı balıklar:";;
"null";"0301.91";" - - Alabalıklar (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus";;
"null";;"     clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, ";;
"null";;"     Oncorhynchus apache ve Oncorhynchus chrysogaster):";;
"null";"0301.91.10.00.00";" - - - Oncorhynchus apache veya Oncorhynchus chrysogaster türünden ";;
"null";;"        olanlar";"-";20
"null";;" - - - Diğerleri";;
"null";"0301.91.90.00.11";" - - - - Oncorhynchus mykiss türünden olanlar";"-";20
"null";"0301.91.90.00.19";" - - - - Diğerleri";"-";20
"null";"0301.92";" - - Yılan balıkları (Anguilla spp.) :";;
"null";"0301.92.10.00.00";" - - -  Uzunluğu 12 cm.den az olanlar";"-";20
"null";"0301.92.30.00.00";" - - - Uzunluğu 12 cm. veya daha fazla fakat 20 cm den az olanlar";"-";20
"null";"0301.92.90.00.00";" - - - Uzunluğu 20 cm. veya daha fazla olanlar";"-";20
"null";"0301.93.00.00.00";" - - Sazan balıkları (Cyprinus spp., Carassius spp.";;
"null";;"      Ctenopharyngodon idellus, Hypophthalmichthys spp., ";;
"null";;"      Cirrhinus spp., Mylopharyngodon piceus, Catla catla, ";;
"null";;"       Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni,";;
"null";;"       Megalobrama spp.)";"-";20
"null";"0301.94";" - - Atlantik ve Pasifik Mavi yüzgeçli orkinosu (Thunnus thynnus,";;
"null";;"     Thunnus orientalis):";;
"null";"0301.94.10.00.00";" - - - Atlantik Mavi yüzgeçli orkinosu (Thunnus thynnus)";"-";20
"null";"0301.94.90.00.00";" - - -  Pasifik mavi yüzgeçli orkinosu (Thunnus orientalis)";"-";20
"null";"0301.95.00.00.00";" - - Güney bölgesi mavi yüzgeçli orkinos (Thunnus maccoyii)";"-";20
"null";"0301.99";" - - Diğerleri:";;
"null";;" - - - Tatlısu balıkları:";;
"null";"0301.99.11.00.00";" - - - - Pasifik somonları (Oncorhynchus nerka,Oncorhynchus ";;
"null";;"          gorbuscha,Oncorhynchus keta, Oncorhynchus tscha-wytscha,";;
"null";;"          Oncorhynchus kisutch, Oncorhynchus masou ve Oncorhynchus";;
"null";;"          rhodorus ),  Atlantik somonları (Salmo salar) ve Tuna ";;
"null";;"          somonları (Hucho hucho)";"-";20
"null";"0301.99.17.00.00";" - - - - Diğerleri";"-";20
"null";;" - - - Deniz balıkları:";;
"null";"0301.99.85.00.13";" - - - - Levrek";"-";20
"null";"0301.99.85.00.14";" - - - - Çipura";"-";20
"null";"0301.99.85.00.18";" - - - - Diğerleri";"-";20
"null";"03.02";"Balıklar (taze veya soğutulmuş) ( 03.04 pozisyonundaki balık ";;
"null";;"filetoları ve diğer balık etleri hariç):";;
"null";;" - Alabalıkgiller (0302.91 ila 0302.99 alt pozisyonlarındaki ";;
