"null";"09.01";"Kahve (kavrulmuş veya kafeini alınmış olsun olmasın); kahve ka-";;
"null";;"buk ve kapçıkları ; içinde herhangi  bir oranda kahve bulunan ";;
"null";;"kahve yerine kullanılan maddeler:";;
"null";;" - Kahve (kavrulmamış):";;
"null";"0901.11.00.00.00";" - - Kafeini alınmamış";"-";75
"null";"0901.12.00.00.00";" - - Kafeini alınmış";"-";75
"null";;" - Kahve (kavrulmuş):";;
"null";"0901.21.00.00.00";" - - Kafeini alınmamış";"-";100
"null";"0901.22.00.00.00";" - - Kafeini alınmış";"-";100
"null";"0901.90";" - Diğerleri :";;
"null";"0901.90.10.00.00";" - - Kahve kabuk ve kapçıkları";"-";75
"null";;" - - Kahve içeren ve kahve yerine kullanılan maddeler:";;
"null";"0901.90.90.10.00";" - - - Kavrulmamış";"-";75
"null";"0901.90.90.90.00";" - - - Kavrulmuş";"-";100
"null";;;;
"null";"09.02";"Çay (aromalandırılmış olsun olmasın) :";;
"null";"0902.10.00.00.00";" - Yeşil çay (fermente edilmemiş) (3 kg.ı geçmeyen hazır";;
"null";;"   ambalajlarda)";"-";187
"null";"0902.20.00.00.00";" - Diğer yeşil çaylar (fermente edilmemiş)";"-";187
"null";"0902.30.00.00.00";" - Siyah çay (fermente edilmiş) ve kısmen fermente edilmiş çay";;
"null";;"   (3 kg.ı geçmeyen hazır ambalajlarda)";"-";187
"null";"0902.40.00.00.00";" - Diğer siyah çaylar (fermente edilmiş) ve kısmen fermente";;
"null";;"   edilmiş diğer çaylar";"-";187
"null";"0903.00.00.00.00";"Paraguay çayı (maté)";"-";100
"null";;;;
"null";"09.04";"Piper cinsi biber; Capsicum ve Pimenta cinsi biberler (kurutulmuş";;
"null";;"veya ezilmiş veya öğütülmüş) : ";;
"null";;" - Karabiber:";;
"null";"0904.11.00.00.00";" - - Ezilmemiş, öğütülmemiş";"-";100
"null";"0904.12.00.00.00";" - - Ezilmiş veya öğütülmüş";"-";100
"null";;" - Capsicum ve Pimenta cinsi biberler: ";;
"null";"0904.21";" - - Kurutulmuş, ezilmemiş, öğütülmemiş";;
"null";"0904.21.10.00.00";" - - - TatIı biberler";"-";25
"null";;" - - - Diğerleri:";;
"null";"0904.21.90.00.11";" - - - - Kırmızı biber";"-";100
"null";"0904.21.90.00.12";" - - - - Yenibahar";"-";100
"null";"0904.21.90.00.18";" - - - - Diğer biberler";"-";100
"null";"0904.22";" - - Ezilmiş veya öğütülmüş: ";;" "
"null";"0904.22.00.00.11";" - - - Kırmızı biber";"-";100
"null";"0904.22.00.00.12";" - - - Yenibahar";"-";100
"null";"0904.22.00.00.18";" - - - Diğer biberler";"-";100
"null";;;;
"null";"09.05";"Vanilya:";;
"null";"0905.10.00.00.00";" - Ezilmemiş ve öğütülmemiş";"-";40
"null";"0905.20.00.00.00";" - Ezilmiş veya öğütülmüş";"-";40
"null";;;;
"null";"09.06";"Tarçın ve tarçın ağacının çiçekleri:";;
"null";;" - Ezilmemiş, öğütülmemiş";;
"null";"0906.11.00.00.00";" - - Tarçın (Cinnamomum zeylanicum Blume)";"-";100
"null";"0906.19.00.00.00";" - - Diğerleri";"-";100
"null";"0906.20.00.00.00";" - Ezilmiş veya öğütülmüş";"-";100
"null";;;;
"null";"09.07";"Karanfil (bütün halindeki meyve, tane ve sapları): ";;
"null";"0907.10.00.00.00";" - Ezilmemiş, öğütülmemiş";"-";100
"null";"0907.20.00.00.00";" - Ezilmiş veya öğütülmüş";"-";100
"null";;;;
"null";"09.08";"Küçük Hindistan cevizi, küçük Hindistan cevizi kabuğu ve kakule :";;
"null";;" - Küçük Hindistan cevizi:";;
"null";"0908.11.00.00.00";" - - Ezilmemiş ve öğütülmemiş";"-";100
"null";"0908.12.00.00.00";" - - Ezilmiş veya öğütülmüş";"-";100
"null";;" - Küçük Hindistan cevizi kabuğu";;
"null";"0908.21.00.00.00";" - - Ezilmemiş ve öğütülmemiş";"-";100
"null";"0908.22.00.00.00";" - - Ezilmiş veya öğütülmüş";"-";100
"null";;" - Kakule";;
"null";"0908.31.00.00.00";" - - Ezilmemiş ve öğütülmemiş";"-";100
"null";"0908.32.00.00.00";" - - Ezilmiş veya öğütülmüş";"-";100
"null";"09.09";"Anason, Çin anasonu, rezene, kişniş, kimyon veya Karaman";;
"null";;"kimyonu tohumları; ardıç meyveleri:";;
"null";;" - Kişniş tohumları:";;
"null";"0909.21.00.00.00";" - - Ezilmemiş ve öğütülmemiş";"-";100
"null";"0909.22.00.00.00";" - - Ezilmiş veya öğütülmüş";"-";100
"null";;" - Kimyon tohumları:";;
"null";"0909.31.00.00.00";" - - Ezilmemiş ve öğütülmemiş";"-";100
"null";"0909.32.00.00.00";" - - Ezilmiş veya öğütülmüş";"-";100
"null";;" - Anason ve Çin anasonu tohumları, Karaman kimyonu tohumları, ";;
"null";;"   Rezene tohumları; ardıç meyveleri";;
"null";"0909.61.00.00.00";" - - Ezilmemiş ve öğütülmemiş";"-";100
"null";"0909.62.00.00.00";" - - Ezilmiş veya öğütülmüş";"-";100
"null";;;;
"null";"09.10";"Zencefil, safran, zerdeçal (curcuma), kekik, defne yaprakları,";;
"null";;"köri ve diğer baharat:";;
"null";;" - Zencefil: ";;
"null";"0910.11.00.00.00";" - - Ezilmemiş ve öğütülmemiş";"-";100
"null";"0910.12.00.00.00";" - - Ezilmiş veya öğütülmüş";"-";100
"null";"0910.20";" - Safran:";;
"null";"0910.20.10.00.00";" - - Ezilmemiş ve öğütülmemiş";"-";100
"null";"0910.20.90.00.00";" - - Ezilmiş veya öğütülmüş";"-";100
